Mes, Día, Año de Fecha Operativa;Hora HH;Cat Cobrada;ID Peaje;Observacion;Sentido;Tipo Cobro;Pasos;
1/9/2024;0;Auto;DEC;Violación - Normal;Centro;Violación;1;
1/9/2024;0;Auto;DEL;Efectivo;Provincia;Efectivo;56;
1/9/2024;0;Auto;DEL;Exento - Otros motivos;Provincia;Exento;57;
1/9/2024;0;Auto;DEL;Exento - Reglamento;Provincia;Exento;1;
1/9/2024;0;Auto;DEL;Mercado Pago;Provincia;Mercado Pago;124;
1/9/2024;0;Auto;DEL;Mercado Pago OCR;Provincia;Mercado Pago;33;
1/9/2024;0;Auto;DEL;Paso en Infracción;Provincia;Rec.Deuda;6;
1/9/2024;0;Auto;DEL;Tag - PosPago;Provincia;Tag;240;
1/9/2024;0;Auto;DEL;Tag - PosPago OCR;Provincia;Tag;78;
1/9/2024;0;Auto;DEL;Violación - Normal;Provincia;Violación;3;
1/9/2024;0;Auto;KDT;Mercado Pago;Centro;Mercado Pago;100;
1/9/2024;0;Auto;KDT;Mercado Pago;Provincia;Mercado Pago;92;
1/9/2024;0;Auto;KDT;Mercado Pago OCR;Centro;Mercado Pago;9;
1/9/2024;0;Auto;KDT;Mercado Pago OCR;Provincia;Mercado Pago;11;
1/9/2024;0;Auto;KDT;Tag - PosPago;Centro;Tag;257;
1/9/2024;0;Auto;KDT;Tag - PosPago;Provincia;Tag;251;
1/9/2024;0;Auto;KDT;Tag - PosPago OCR;Centro;Tag;28;
1/9/2024;0;Auto;KDT;Tag - PosPago OCR;Provincia;Tag;27;
1/9/2024;0;Auto;KDT;Violación - Normal;Centro;Violación;29;
1/9/2024;0;Auto;KDT;Violación - Normal;Provincia;Violación;29;
1/9/2024;0;Auto;PB1;Mercado Pago;Provincia;Mercado Pago;2;
1/9/2024;0;Auto;PB1;Tag - PosPago;Provincia;Tag;21;
1/9/2024;0;Auto;PB1;Tag - PosPago OCR;Provincia;Tag;9;
1/9/2024;0;Auto;PB1;Violación - Normal;Provincia;Violación;6;
1/9/2024;0;Auto;PB2;Mercado Pago;Centro;Mercado Pago;3;
1/9/2024;0;Auto;PB2;Mercado Pago OCR;Centro;Mercado Pago;4;
1/9/2024;0;Auto;PB2;Tag - PosPago;Centro;Tag;16;
1/9/2024;0;Auto;PB2;Tag - PosPago OCR;Centro;Tag;15;
1/9/2024;0;Auto;PB2;Violación - Normal;Centro;Violación;5;
1/9/2024;0;Auto;PB3;Mercado Pago;Provincia;Mercado Pago;4;
1/9/2024;0;Auto;PB3;Tag - PosPago;Provincia;Tag;20;
1/9/2024;0;Auto;PB3;Tag - PosPago OCR;Provincia;Tag;8;
1/9/2024;0;Auto;PB3;Violación - Normal;Provincia;Violación;6;
1/9/2024;0;Auto;PB4;Mercado Pago;Centro;Mercado Pago;2;
1/9/2024;0;Auto;PB4;Mercado Pago OCR;Centro;Mercado Pago;2;
1/9/2024;0;Auto;PB4;Tag - PosPago;Centro;Tag;17;
1/9/2024;0;Auto;PB4;Tag - PosPago OCR;Centro;Tag;11;
1/9/2024;0;Auto;PB4;Violación - Normal;Centro;Violación;6;
1/9/2024;0;Auto;PB5;Mercado Pago;Provincia;Mercado Pago;1;
1/9/2024;0;Auto;PB5;Tag - PosPago;Provincia;Tag;4;
1/9/2024;0;Auto;PB6;Mercado Pago;Centro;Mercado Pago;5;
1/9/2024;0;Auto;PB6;Tag - PosPago;Centro;Tag;7;
1/9/2024;0;Auto;PB6;Violación - Normal;Centro;Violación;2;
