Mes, Día, Año de Fecha Operativa;Hora HH;Cat Cobrada;ID Peaje;Observacion;Sentido;Tipo Cobro;Pasos
13/3/2024;14;Pesados 3 Ejes;AVE;Efectivo;Centro;Efectivo;2
13/3/2024;14;Pesados 3 Ejes;AVE;Efectivo;Provincia;Efectivo;1
13/3/2024;14;Pesados 3 Ejes;AVE;Mercado Pago;Centro;Mercado Pago;2
13/3/2024;14;Pesados 3 Ejes;AVE;Mercado Pago OCR;Centro;Mercado Pago;1
13/3/2024;14;Pesados 3 Ejes;AVE;Paso en Infracción;Centro;Rec.Deuda;2
13/3/2024;14;Pesados 3 Ejes;AVE;Paso en Infracción;Provincia;Rec.Deuda;1
13/3/2024;14;Pesados 3 Ejes;AVE;Tag - PosPago;Centro;Tag;39
13/3/2024;14;Pesados 3 Ejes;AVE;Tag - PosPago;Provincia;Tag;38
13/3/2024;14;Pesados 3 Ejes;AVE;Tag - PosPago OCR;Centro;Tag;6
13/3/2024;14;Pesados 3 Ejes;AVE;Tag - PosPago OCR;Provincia;Tag;11
13/3/2024;14;Pesados 3 Ejes;DEC;Efectivo;Centro;Efectivo;3
13/3/2024;14;Pesados 3 Ejes;DEC;Paso en Infracción;Centro;Rec.Deuda;2
13/3/2024;14;Pesados 3 Ejes;DEC;Tag - PosPago;Centro;Tag;15
13/3/2024;14;Pesados 3 Ejes;DEC;Tag - PosPago OCR;Centro;Tag;7
13/3/2024;14;Pesados 3 Ejes;DEL;Efectivo;Provincia;Efectivo;1
13/3/2024;14;Pesados 3 Ejes;DEL;Mercado Pago;Provincia;Mercado Pago;1
13/3/2024;14;Pesados 3 Ejes;DEL;Paso en Infracción;Provincia;Rec.Deuda;1
13/3/2024;14;Pesados 3 Ejes;DEL;Tag - PosPago;Provincia;Tag;29
13/3/2024;14;Pesados 3 Ejes;DEL;Tag - PosPago OCR;Provincia;Tag;5
13/3/2024;14;Pesados 3 Ejes;DEL;Violación - Normal;Provincia;Violación;2
13/3/2024;14;Pesados 3 Ejes;KDT;Mercado Pago;Centro;Mercado Pago;4
13/3/2024;14;Pesados 3 Ejes;KDT;Mercado Pago;Provincia;Mercado Pago;3
13/3/2024;14;Pesados 3 Ejes;KDT;Tag - PosPago;Centro;Tag;36
13/3/2024;14;Pesados 3 Ejes;KDT;Tag - PosPago;Provincia;Tag;29
13/3/2024;14;Pesados 3 Ejes;KDT;Tag - PosPago OCR;Centro;Tag;6
13/3/2024;14;Pesados 3 Ejes;KDT;Tag - PosPago OCR;Provincia;Tag;6
13/3/2024;14;Pesados 3 Ejes;KDT;Violación - Normal;Centro;Violación;1
13/3/2024;14;Pesados 3 Ejes;KDT;Violación - Normal;Provincia;Violación;2
13/3/2024;14;Pesados 3 Ejes;PB1;Mercado Pago;Provincia;Mercado Pago;6
13/3/2024;14;Pesados 3 Ejes;PB1;Tag - PosPago;Provincia;Tag;27
13/3/2024;14;Pesados 3 Ejes;PB1;Tag - PosPago OCR;Provincia;Tag;12
13/3/2024;14;Pesados 3 Ejes;PB1;Violación - Normal;Provincia;Violación;2
13/3/2024;14;Pesados 3 Ejes;PB2;Mercado Pago;Centro;Mercado Pago;1
