indice_tiempo,agricultura_ganaderia_caza_silvicultura,pesca,explotacion_minas_canteras,industria_manufacturera,electricidad_gas_agua,construccion,comercio_mayorista_minorista_reparaciones,hoteles_restaurantes,transporte_comunicaciones,intermediacion_financiera,actividades_inmobiliarias_empresariales_alquiler,admin_publica_planes_seguridad_social_afiliacion_obligatoria,ensenianza,servicios_sociales_salud,otras_actividades_servicios_comunitarias_sociales_personales,impuestos_netos_subsidios
2015-05-01,365.6589729801224,182.7503177317828,100.67852244562148,139.3610616058484,143.7823138965038,153.40956486221052,156.77042652069053,144.46635239707345,198.27996882039594,172.79118003419435,136.51662803784336,147.44945630433716,152.0676315183799,180.63345314070568,144.1084255808941,165.6920726504602
2015-06-01,244.31854019365554,171.30788525655015,94.46007970003382,143.4716382331051,145.09811994614012,155.64653921733512,171.1046007490484,145.33010835647062,195.40465358487776,184.8796053174565,139.23139872557698,149.41820928366286,154.23239413316276,186.13448499845953,151.50737795754716,169.23299886032436
2015-07-01,115.60813567499137,195.73491725916372,98.48088509589572,141.88340229037442,150.96215043833996,158.10424022504318,162.76093146236545,163.4317047617112,193.05419290767603,182.82423967840717,141.34130116451334,149.864134089106,153.67298898609857,171.17108115808287,170.5901956465304,167.94289608223286
2015-08-01,68.81774814861737,213.41731686944408,96.67541856773538,143.6516420601646,146.6168108201399,156.4471757088346,164.54508093663677,159.29243595630305,189.46947568498985,182.61053623922956,135.64398545636806,150.7937076625642,155.16610099807772,171.84141610289424,152.014026563942,163.08316545454954
2015-09-01,64.55008886087165,209.0455478316136,94.30158665395021,140.46466311267113,139.84062844810563,157.3100113404117,163.30995403816655,159.69378848302688,188.92930757809458,181.79408777821735,137.68988142603467,150.36437397734107,155.7524032485334,169.07423875772105,143.96082817374264,168.7876585471024
2015-10-01,69.96091539722863,211.30575474319642,96.17985156615553,145.63068413566188,141.22231798828426,150.13552654726055,165.73757212943204,166.5567156621752,188.30949271004584,185.03426213631994,137.88814820295343,151.13445097269397,156.10138054728577,164.45162708717461,148.00782059269957,164.41617739408105
2015-11-01,86.56550086788613,168.75426504702273,92.5642196247663,141.44752232550132,133.47495532195197,147.6178508325756,166.60493276222985,166.9606018536268,185.17533638974763,183.62189933595513,138.0781014955367,151.95932252697258,156.63412783452375,164.56945414306088,146.29185875601542,159.04446587539255
2015-12-01,89.8906306448192,90.78421806401073,93.20289383006877,132.88155982543205,149.73801504426675,138.77760756949655,145.74957774804892,165.21035011005807,183.59592549463756,187.59343726669516,140.55859434912793,152.82938128655536,156.69899602384564,158.2070616561802,146.61441887270195,157.2242827841805
2016-01-01,64.61710337803528,60.06860735222447,90.90367843706014,113.98246730208683,154.0091285776928,141.6615424696912,130.55948710029548,169.91864619067428,189.17877245755128,179.47111653293,129.42127847335826,152.2478346787344,151.7806330328617,172.13267487168926,144.6972553262334,165.64059062655403
2016-02-01,70.07331456865238,105.73886619225637,86.88640095301375,114.21741446409995,146.781967623455,138.96200230337485,140.3212029905714,163.66937153467853,184.0885723681753,172.67560219675144,130.5020903599818,152.31801371334052,152.3278662078243,163.53608180865575,148.17950321488743,156.87423357947583
2016-03-01,136.66838555107066,128.1504813746354,92.73850359026105,130.5127723596349,140.48972619090256,140.6386999057175,171.95452933692735,156.36326133262085,193.8894820876634,177.2811455224187,134.34020062691218,151.76832463056138,153.9087804479075,177.17081806113774,153.01789800152775,167.5815158839872
2016-04-01,222.24407033005363,90.44861990189602,90.40262106257143,129.69255854445325,138.49726417802725,126.02675511387855,152.6198995573876,152.19811491830492,193.53070517114008,172.46924643273286,134.7139549863598,152.19751641603872,153.89804337880838,182.03205085090949,146.4935016674773,165.83614270981911
2016-05-01,329.7453391547637,117.25828169937154,92.8201076613488,132.09436471917738,150.85736379032596,134.22490612820536,153.96296235816064,147.6217225051203,204.46937784791973,169.10639445061472,136.4282100607803,152.5895932765113,155.13057788682173,185.60959475657512,149.6957036092051,161.66768773517504
2016-06-01,222.36057357274763,213.88094880389392,88.15854137675132,125.65678605027952,148.4033222853869,128.5682030080045,155.93745090811026,148.01295810576914,197.77917231031324,170.47757907817606,138.69535977604733,153.54514558078463,157.1823878943485,190.66642933942867,153.827680512275,159.71648935872605
2016-07-01,113.21856087267963,238.82358464870478,91.87078342103177,127.05697617076119,154.08669800918656,128.6669828604047,148.7284156103838,164.99727135197662,194.91487117842794,169.5102239842916,135.95334276379947,153.49022891452444,157.7503381471416,175.62129849941783,167.85267695245903,155.91634282060983
2016-08-01,70.70498949513352,254.3109789265982,91.21455342113725,132.71595468858487,145.65136337429948,144.70890735532527,157.41711202761422,163.42639979099428,195.01443201659657,177.64275435669353,138.1099495499475,152.88756511164817,157.70042576005622,175.7105166164717,148.4553665203119,161.99964784714598
