DATE,14TR_231_AGUA,14TR_232_PROD
16/3/2024 16:00:00,14.93,27.16
16/3/2024 16:10:00,14.86,26.7
16/3/2024 16:20:00,14.82,26.8
16/3/2024 16:30:00,15.14,26.77
16/3/2024 16:40:00,15.03,26.5
16/3/2024 16:50:00,15.1,26.48
16/3/2024 17:00:00,14.86,26.62
16/3/2024 17:10:00,14.82,26.51
16/3/2024 17:20:00,14.67,26.36
16/3/2024 17:30:00,14.5,26.12
16/3/2024 17:40:00,14.5,26.22
16/3/2024 17:50:00,14.5,26.01
16/3/2024 18:00:00,14.6,26.22
16/3/2024 18:10:00,14.67,26
16/3/2024 18:20:00,14.78,25.86
16/3/2024 18:30:00,14.78,26
16/3/2024 18:40:00,14.85,26.04
16/3/2024 18:50:00,14.86,26.25
16/3/2024 19:00:00,14.82,26.33
16/3/2024 19:10:00,14.7,26.22
16/3/2024 19:20:00,14.71,26.08
16/3/2024 19:30:00,14.82,25.72
16/3/2024 19:40:00,14.85,25.79
16/3/2024 19:50:00,14.82,25.54
16/3/2024 20:00:00,14.71,25.46
16/3/2024 20:10:00,14.71,25.57
16/3/2024 20:20:00,14.85,25.53
16/3/2024 20:30:00,14.92,25.39
16/3/2024 20:40:00,14.71,25.43
16/3/2024 20:50:00,14.71,25.36
16/3/2024 21:00:00,14.96,25.36
16/3/2024 21:10:00,14.96,25.36
16/3/2024 21:20:00,15.1,25.46
16/3/2024 21:30:00,14.95,25.21
16/3/2024 21:40:00,15.03,25.21
16/3/2024 21:50:00,14.96,25.09
16/3/2024 22:00:00,14.96,24.82
16/3/2024 22:10:00,15.03,24.82
16/3/2024 22:20:00,15.03,24.78
16/3/2024 22:30:00,14.96,24.78
16/3/2024 22:40:00,14.96,24.71
16/3/2024 22:50:00,14.96,24.88
16/3/2024 23:00:00,14.85,24.67
16/3/2024 23:10:00,14.84,24.81
16/3/2024 23:20:00,14.84,24.85
16/3/2024 23:30:00,14.7,24.78
16/3/2024 23:40:00,14.63,24.84
16/3/2024 23:50:00,14.77,24.88
17/3/2024 00:00:00,14.77,25.03
17/3/2024 00:10:00,14.77,24.93
17/3/2024 00:20:00,14.56,24.81
17/3/2024 00:30:00,14.53,24.74
17/3/2024 00:40:00,14.34,24.74
17/3/2024 00:50:00,14.34,24.77
17/3/2024 01:00:00,14.34,24.88
17/3/2024 01:10:00,14.34,24.76
17/3/2024 01:20:00,14.34,24.59
17/3/2024 01:30:00,14.38,24.59
17/3/2024 01:40:00,14.38,24.73
17/3/2024 01:50:00,14.38,24.41
17/3/2024 02:00:00,14.34,24.33
17/3/2024 02:10:00,14.34,24.37
17/3/2024 02:20:00,14.3,24.13
17/3/2024 02:30:00,14.3,24.19
17/3/2024 02:40:00,14.13,24.08
17/3/2024 02:50:00,14.13,24.15
17/3/2024 03:00:00,14.06,24.23
17/3/2024 03:10:00,14.16,24.18
17/3/2024 03:20:00,14.06,24.19
17/3/2024 03:30:00,14.02,24.33
17/3/2024 03:40:00,14.01,24.12
17/3/2024 03:50:00,13.91,24.01
17/3/2024 04:00:00,13.91,23.9
17/3/2024 04:10:00,13.87,23.9
17/3/2024 04:20:00,13.87,23.87
17/3/2024 04:30:00,13.87,23.83
17/3/2024 04:40:00,13.73,23.65
17/3/2024 04:50:00,13.65,23.65
17/3/2024 05:00:00,13.76,23.57
17/3/2024 05:10:00,13.76,23.44
17/3/2024 05:20:00,13.76,23.54
17/3/2024 05:30:00,13.69,23.72
17/3/2024 05:40:00,13.73,23.47
17/3/2024 05:50:00,13.76,23.57
17/3/2024 06:00:00,13.76,23.82
17/3/2024 06:10:00,13.76,23.68
17/3/2024 06:20:00,13.9,23.93
17/3/2024 06:30:00,13.94,24.18
17/3/2024 06:40:00,14.01,24.37
17/3/2024 06:50:00,14.01,24.29
17/3/2024 07:00:00,14.16,24.31
17/3/2024 07:10:00,14.08,24.4
17/3/2024 07:20:00,14.01,24.43
17/3/2024 07:30:00,14.08,24.51
17/3/2024 07:40:00,14.18,24.58
17/3/2024 07:50:00,14.26,24.83
17/3/2024 08:00:00,14.16,24.72
17/3/2024 08:10:00,14.08,24.83
17/3/2024 08:20:00,14.05,24.87
17/3/2024 08:30:00,14.01,24.83
17/3/2024 08:40:00,14.23,24.98
17/3/2024 08:50:00,14.08,24.87
17/3/2024 09:00:00,14.2,25.12
17/3/2024 09:10:00,14.16,25.06
17/3/2024 09:20:00,14.09,25.16
17/3/2024 09:30:00,14.23,25.31
17/3/2024 09:40:00,14.23,25.28
17/3/2024 09:50:00,14.27,25.34
17/3/2024 10:00:00,14.17,25.31
17/3/2024 10:10:00,13.85,25.03
17/3/2024 10:20:00,14.06,25.43
17/3/2024 10:30:00,14.27,25.78
17/3/2024 10:40:00,14.1,25.89
17/3/2024 10:50:00,14.2,25.86
17/3/2024 11:00:00,14.39,26.04
17/3/2024 11:10:00,14.2,26.07
17/3/2024 11:20:00,14.03,26.07
17/3/2024 11:30:00,13.93,26.01
17/3/2024 11:40:00,14.24,26.37
17/3/2024 11:50:00,14.43,26.47
17/3/2024 12:00:00,14.39,26.66
17/3/2024 12:10:00,14.57,26.98
17/3/2024 12:20:00,14.5,26.92
17/3/2024 12:30:00,14.64,27.2
17/3/2024 12:40:00,14.33,27.31
17/3/2024 12:50:00,14.32,27.46
17/3/2024 13:00:00,14.26,27.28
17/3/2024 13:10:00,14.33,27.5
17/3/2024 13:20:00,14.33,27.64
17/3/2024 13:30:00,14.4,27.75
17/3/2024 13:40:00,14.33,27.92
17/3/2024 13:50:00,14.3,28
17/3/2024 14:00:00,14.3,27.94
17/3/2024 14:10:00,14.27,28.01
17/3/2024 14:20:00,14.3,28.19
17/3/2024 14:30:00,14.3,28.22
17/3/2024 14:40:00,14.41,28.41
17/3/2024 14:50:00,14.37,28.23
17/3/2024 15:00:00,14.41,28.41
17/3/2024 15:10:00,14.2,28.01
17/3/2024 15:20:00,14.3,27.94
17/3/2024 15:30:00,14.27,27.87
17/3/2024 15:40:00,14.23,28.05
17/3/2024 15:50:00,14.24,28.37
17/3/2024 16:00:00,14.24,28.37
17/3/2024 16:10:00,14.24,28.25
17/3/2024 16:20:00,14.17,28.52
17/3/2024 16:30:00,14.06,28.23
17/3/2024 16:40:00,14.17,28.34
17/3/2024 16:50:00,14.16,28.35
17/3/2024 17:00:00,14.13,28.38
17/3/2024 17:10:00,14.13,28.21
17/3/2024 17:20:00,14.14,28.31
17/3/2024 17:30:00,14.07,28.41
17/3/2024 17:40:00,14.07,28.38
17/3/2024 17:50:00,13.99,28.38
17/3/2024 18:00:00,14.06,28.32
17/3/2024 18:10:00,14.14,28.35
17/3/2024 18:20:00,14.16,28.28
17/3/2024 18:30:00,14,28.28
17/3/2024 18:40:00,14.21,28.42
17/3/2024 18:50:00,14.06,28.24
17/3/2024 19:00:00,14.17,28.09
17/3/2024 19:10:00,14.24,28.24
17/3/2024 19:20:00,14.2,28.13
17/3/2024 19:30:00,14.1,28.02
17/3/2024 19:40:00,13.98,27.84
17/3/2024 19:50:00,14.2,28.12
17/3/2024 20:00:00,14.2,27.73
17/3/2024 20:10:00,14.2,27.6
17/3/2024 20:20:00,14.2,27.65
17/3/2024 20:30:00,14.2,27.48
17/3/2024 20:40:00,14.23,27.44
17/3/2024 20:50:00,14.16,27.36
17/3/2024 21:00:00,14.12,27.26
17/3/2024 21:10:00,13.91,27.36
17/3/2024 21:20:00,14.23,27.18
17/3/2024 21:30:00,13.91,27.26
17/3/2024 21:40:00,14.05,27.11
17/3/2024 21:50:00,14.05,27.1
17/3/2024 22:00:00,14.08,26.75
17/3/2024 22:10:00,13.98,26.72
17/3/2024 22:20:00,13.9,26.82
17/3/2024 22:30:00,13.98,26.82
17/3/2024 22:40:00,14.04,26.76
17/3/2024 22:50:00,14.04,26.68
17/3/2024 23:00:00,14.08,26.78
17/3/2024 23:10:00,14.01,26.56
17/3/2024 23:20:00,13.94,26.42
17/3/2024 23:30:00,14,26.56
17/3/2024 23:40:00,13.97,26.46
17/3/2024 23:50:00,14.08,26.31
18/3/2024 00:00:00,14.11,26.42
18/3/2024 00:10:00,14.08,26.42
18/3/2024 00:20:00,14.22,26.34
18/3/2024 00:30:00,14.15,26.17
18/3/2024 00:40:00,13.93,26.41
18/3/2024 00:50:00,14.08,26.13
18/3/2024 01:00:00,13.86,26.16
18/3/2024 01:10:00,13.83,26.23
18/3/2024 01:20:00,13.75,26.19
18/3/2024 01:30:00,14,25.98
18/3/2024 01:40:00,13.75,26.05
18/3/2024 01:50:00,13.64,25.97
18/3/2024 02:00:00,13.68,25.87
18/3/2024 02:10:00,13.61,25.62
18/3/2024 02:20:00,13.57,25.76
18/3/2024 02:30:00,13.5,25.51
18/3/2024 02:40:00,13.61,25.69
18/3/2024 02:50:00,13.57,25.61
18/3/2024 03:00:00,13.57,25.69
18/3/2024 03:10:00,13.57,25.75
18/3/2024 03:20:00,13.57,25.64
18/3/2024 03:30:00,13.5,25.47
18/3/2024 03:40:00,13.57,25.5
18/3/2024 03:50:00,13.57,25.46
18/3/2024 04:00:00,13.57,25.36
18/3/2024 04:10:00,13.57,25.43
18/3/2024 04:20:00,13.57,25.43
18/3/2024 04:30:00,13.48,25.53
18/3/2024 04:40:00,13.49,25.25
18/3/2024 04:50:00,13.5,25.36
18/3/2024 05:00:00,13.64,25.5
18/3/2024 05:10:00,13.64,25.46
18/3/2024 05:20:00,13.56,25.36
18/3/2024 05:30:00,13.56,25.5
18/3/2024 05:40:00,13.56,25.43
18/3/2024 05:50:00,13.6,25.6
18/3/2024 06:00:00,13.6,25.32
18/3/2024 06:10:00,13.67,25.6
18/3/2024 06:20:00,13.67,25.39
18/3/2024 06:30:00,13.74,25.39
18/3/2024 06:40:00,13.71,25.39
18/3/2024 06:50:00,13.74,25.35
18/3/2024 07:00:00,13.78,25.31
18/3/2024 07:10:00,13.88,25.39
18/3/2024 07:20:00,13.82,25.25
18/3/2024 07:30:00,13.81,25.45
18/3/2024 07:40:00,13.88,25.39
18/3/2024 07:50:00,13.92,25.39
18/3/2024 08:00:00,14.03,25.67
18/3/2024 08:10:00,13.91,25.63
18/3/2024 08:20:00,14.06,25.57
18/3/2024 08:30:00,14.03,25.39
18/3/2024 08:40:00,14.21,25.67
18/3/2024 08:50:00,14.28,25.6
18/3/2024 09:00:00,14.35,25.7
18/3/2024 09:10:00,14.29,25.86
18/3/2024 09:20:00,14.39,25.89
18/3/2024 09:30:00,14.35,25.75
18/3/2024 09:40:00,14.43,25.77
18/3/2024 09:50:00,14.42,26
18/3/2024 10:00:00,14.57,26.08
18/3/2024 10:10:00,14.6,26.15
18/3/2024 10:20:00,14.67,26.29
18/3/2024 10:30:00,14.71,26.44
18/3/2024 10:40:00,14.82,26.5
18/3/2024 10:50:00,14.68,26.55
18/3/2024 11:00:00,15,26.69
18/3/2024 11:10:00,15,26.8
18/3/2024 11:20:00,15,26.95
18/3/2024 11:30:00,15.04,27.09
18/3/2024 11:40:00,15,27.03
18/3/2024 11:50:00,15.22,27.31
18/3/2024 12:00:00,15.11,27.39
18/3/2024 12:10:00,15.29,27.46
18/3/2024 12:20:00,15.44,27.67
18/3/2024 12:30:00,15.51,27.82
18/3/2024 12:40:00,15.3,28
18/3/2024 12:50:00,15.44,28.25
18/3/2024 13:00:00,15.51,28.15
18/3/2024 13:10:00,15.55,28.47
18/3/2024 13:20:00,15.59,28.44
18/3/2024 13:30:00,15.66,28.41
18/3/2024 13:40:00,15.8,28.66
18/3/2024 13:50:00,15.66,28.87
18/3/2024 14:00:00,15.73,29.05
18/3/2024 14:10:00,15.88,29.31
18/3/2024 14:20:00,15.99,29.35
18/3/2024 14:30:00,15.99,29.35
18/3/2024 14:40:00,16.1,29.6
18/3/2024 14:50:00,15.89,29.57
18/3/2024 15:00:00,15.91,29.42
18/3/2024 15:10:00,15.92,29.5
18/3/2024 15:20:00,15.99,29.61
18/3/2024 15:30:00,16.17,29.71
18/3/2024 15:40:00,16.1,29.71
18/3/2024 15:50:00,16.18,29.64
18/3/2024 16:00:00,16.18,29.79
18/3/2024 16:10:00,16.03,29.75
18/3/2024 16:20:00,16.03,29.72
18/3/2024 16:30:00,16.08,29.75
18/3/2024 16:40:00,16.22,29.72
18/3/2024 16:50:00,16.29,29.72
18/3/2024 17:00:00,16.29,29.9
18/3/2024 17:10:00,16.28,29.94
18/3/2024 17:20:00,16.22,30.01
18/3/2024 17:30:00,16.32,30.12
18/3/2024 17:40:00,16.11,30.08
18/3/2024 17:50:00,16.15,30.08
18/3/2024 18:00:00,16.18,29.87
18/3/2024 18:10:00,16.15,30.12
18/3/2024 18:20:00,16.18,30.03
18/3/2024 18:30:00,16.18,29.87
18/3/2024 18:40:00,16.29,29.75
18/3/2024 18:50:00,16.39,29.76
18/3/2024 19:00:00,16.57,29.79
18/3/2024 19:10:00,16.43,29.65
18/3/2024 19:20:00,16.32,29.54
18/3/2024 19:30:00,16.39,29.65
18/3/2024 19:40:00,16.43,29.65
18/3/2024 19:50:00,16.32,29.68
18/3/2024 20:00:00,16.35,29.5
18/3/2024 20:10:00,16.32,29.21
18/3/2024 20:20:00,16.32,29.47
18/3/2024 20:30:00,16.39,29.28
18/3/2024 20:40:00,16.39,29.11
18/3/2024 20:50:00,16.35,29
18/3/2024 21:00:00,16.46,28.98
18/3/2024 21:10:00,16.42,28.85
18/3/2024 21:20:00,16.35,28.81
18/3/2024 21:30:00,16.21,28.81
18/3/2024 21:40:00,16.28,28.85
18/3/2024 21:50:00,16.15,28.81
18/3/2024 22:00:00,16.12,28.81
18/3/2024 22:10:00,16.17,28.67
18/3/2024 22:20:00,16.16,28.49
18/3/2024 22:30:00,16.16,28.77
18/3/2024 22:40:00,16.2,28.59
18/3/2024 22:50:00,16.06,28.59
18/3/2024 23:00:00,16.09,28.45
18/3/2024 23:10:00,16.2,28.45
18/3/2024 23:20:00,16.13,28.41
18/3/2024 23:30:00,15.95,28.26
18/3/2024 23:40:00,15.95,28.23
18/3/2024 23:50:00,15.87,28.26
19/3/2024 00:00:00,15.92,28.3
19/3/2024 00:10:00,15.95,28.31
19/3/2024 00:20:00,15.95,28.44
19/3/2024 00:30:00,15.88,28.26
19/3/2024 00:40:00,15.88,28.26
19/3/2024 00:50:00,15.95,28.01
19/3/2024 01:00:00,15.95,28.15
19/3/2024 01:10:00,15.91,28.26
19/3/2024 01:20:00,15.98,28.11
19/3/2024 01:30:00,15.88,28.26
19/3/2024 01:40:00,15.95,28.33
19/3/2024 01:50:00,15.91,28.12
19/3/2024 02:00:00,15.91,28.04
19/3/2024 02:10:00,15.88,28.05
19/3/2024 02:20:00,15.95,27.86
19/3/2024 02:30:00,15.95,27.79
19/3/2024 02:40:00,15.98,27.72
19/3/2024 02:50:00,15.98,27.76
19/3/2024 03:00:00,15.95,27.72
19/3/2024 03:10:00,16.12,27.75
19/3/2024 03:20:00,15.84,27.72
19/3/2024 03:30:00,15.91,27.79
19/3/2024 03:40:00,15.79,27.75
19/3/2024 03:50:00,15.4,27.57
19/3/2024 04:00:00,15.05,27.25
19/3/2024 04:10:00,14.87,27.1
19/3/2024 04:20:00,14.69,26.66
19/3/2024 04:30:00,14.58,26.38
19/3/2024 04:40:00,14.69,26.65
19/3/2024 04:50:00,15.19,26.52
19/3/2024 05:00:00,15.3,26.45
19/3/2024 05:10:00,15.37,26.78
19/3/2024 05:20:00,15.44,26.67
19/3/2024 05:30:00,15.51,26.59
19/3/2024 05:40:00,15.51,26.7
19/3/2024 05:50:00,15.69,26.59
19/3/2024 06:00:00,15.65,26.92
19/3/2024 06:10:00,15.69,26.95
19/3/2024 06:20:00,15.76,27.02
19/3/2024 06:30:00,15.75,27.06
19/3/2024 06:40:00,15.76,26.85
19/3/2024 06:50:00,15.69,27.05
19/3/2024 07:00:00,15.72,27.13
19/3/2024 07:10:00,15.76,27.15
19/3/2024 07:20:00,15.72,27.31
19/3/2024 07:30:00,15.72,27.28
19/3/2024 07:40:00,15.9,27.02
19/3/2024 07:50:00,15.72,27.15
19/3/2024 08:00:00,15.58,27.09
19/3/2024 08:10:00,15.62,27.09
19/3/2024 08:20:00,15.51,27.17
19/3/2024 08:30:00,15.69,27.31
19/3/2024 08:40:00,15.69,27.35
19/3/2024 08:50:00,15.65,27.13
19/3/2024 09:00:00,15.72,27.2
19/3/2024 09:10:00,15.86,27.35
19/3/2024 09:20:00,15.94,27.49
19/3/2024 09:30:00,15.89,27.49
19/3/2024 09:40:00,15.89,27.5
19/3/2024 09:50:00,15.98,27.53
19/3/2024 10:00:00,15.77,27.21
19/3/2024 10:10:00,15.26,26.9
19/3/2024 10:20:00,15.33,27.23
19/3/2024 10:30:00,15.46,27.61
19/3/2024 10:40:00,15.59,27.84
19/3/2024 10:50:00,15.91,28.26
19/3/2024 11:00:00,15.37,27.86
19/3/2024 11:10:00,15.27,27.91
19/3/2024 11:20:00,15.27,28.41
19/3/2024 11:30:00,15.48,28.7
19/3/2024 11:40:00,15.74,29.2
19/3/2024 11:50:00,15.77,29.38
19/3/2024 12:00:00,15.92,29.38
19/3/2024 12:10:00,15.92,29.49
19/3/2024 12:20:00,16.13,29.5
19/3/2024 12:30:00,16.14,29.79
19/3/2024 12:40:00,16.25,29.9
19/3/2024 12:50:00,16.28,30.22
19/3/2024 13:00:00,16.25,30.13
19/3/2024 13:10:00,16.29,30.11
19/3/2024 13:20:00,16.39,30.26
19/3/2024 13:30:00,16.18,30.23
19/3/2024 13:40:00,16.22,30.51
19/3/2024 13:50:00,16.33,30.51
19/3/2024 14:00:00,16.32,30.84
19/3/2024 14:10:00,16.44,30.88
19/3/2024 14:20:00,16.37,30.88
19/3/2024 14:30:00,16.37,30.77
19/3/2024 14:40:00,16.52,31.13
19/3/2024 14:50:00,16.44,31.1
19/3/2024 15:00:00,16.41,31.28
19/3/2024 15:10:00,16.45,31.42
19/3/2024 15:20:00,16.34,31.36
19/3/2024 15:30:00,16.41,31.45
19/3/2024 15:40:00,16.41,31.54
19/3/2024 15:50:00,16.3,31.46
19/3/2024 16:00:00,16.42,31.61
19/3/2024 16:10:00,16.34,31.86
19/3/2024 16:20:00,16.33,31.69
19/3/2024 16:30:00,16.31,31.68
19/3/2024 16:40:00,16.2,31.69
19/3/2024 16:50:00,16.28,31.65
19/3/2024 17:00:00,16.27,31.69
19/3/2024 17:10:00,16.35,31.54
19/3/2024 17:20:00,16.27,31.36
19/3/2024 17:30:00,16.2,31.18
19/3/2024 17:40:00,16.28,31.33
19/3/2024 17:50:00,16.13,31.22
19/3/2024 18:00:00,16.09,31.11
19/3/2024 18:10:00,16.09,31.07
19/3/2024 18:20:00,16.13,31.07
19/3/2024 18:30:00,16.23,30.93
19/3/2024 18:40:00,16.16,31.04
19/3/2024 18:50:00,16.33,30.89
19/3/2024 19:00:00,16.38,30.79
19/3/2024 19:10:00,16.38,30.89
19/3/2024 19:20:00,16.38,30.78
19/3/2024 19:30:00,16.26,30.74
19/3/2024 19:40:00,16.28,30.67
19/3/2024 19:50:00,16.3,30.53
19/3/2024 20:00:00,16.41,30.66
19/3/2024 20:10:00,16.45,30.38
19/3/2024 20:20:00,16.26,30.49
19/3/2024 20:30:00,16.33,30.34
19/3/2024 20:40:00,16.41,30.49
19/3/2024 20:50:00,16.51,30.38
19/3/2024 21:00:00,16.3,30.16
19/3/2024 21:10:00,16.44,30.16
19/3/2024 21:20:00,16.44,30.27
19/3/2024 21:30:00,16.33,29.99
19/3/2024 21:40:00,16.36,29.98
19/3/2024 21:50:00,16.29,29.94
19/3/2024 22:00:00,16.29,30.02
19/3/2024 22:10:00,16.22,30.08
19/3/2024 22:20:00,16.22,29.8
19/3/2024 22:30:00,16.29,29.87
19/3/2024 22:40:00,16.4,29.87
19/3/2024 22:50:00,16.43,29.8
19/3/2024 23:00:00,16.43,29.69
19/3/2024 23:10:00,16.47,29.8
19/3/2024 23:20:00,16.22,29.65
19/3/2024 23:30:00,16.36,29.76
19/3/2024 23:40:00,16.36,29.68
19/3/2024 23:50:00,16.32,29.58
20/3/2024 00:00:00,16.29,29.55
20/3/2024 00:10:00,16.5,29.37
20/3/2024 00:20:00,16.43,29.4
20/3/2024 00:30:00,16.43,29.29
20/3/2024 00:40:00,16.36,29.51
20/3/2024 00:50:00,16.29,29.29
20/3/2024 01:00:00,16.36,29.18
20/3/2024 01:10:00,16.32,29.32
20/3/2024 01:20:00,16.03,29.28
20/3/2024 01:30:00,16.1,29.21
20/3/2024 01:40:00,16.03,29.25
20/3/2024 01:50:00,16.22,28.82
20/3/2024 02:00:00,16.1,29.04
20/3/2024 02:10:00,16.1,28.92
20/3/2024 02:20:00,16.21,28.96
20/3/2024 02:30:00,16.14,28.87
20/3/2024 02:40:00,16.14,28.85
20/3/2024 02:50:00,16.1,28.85
20/3/2024 03:00:00,16.1,28.67
20/3/2024 03:10:00,16.06,28.78
20/3/2024 03:20:00,15.99,28.78
20/3/2024 03:30:00,16.06,28.88
20/3/2024 03:40:00,15.96,28.63
20/3/2024 03:50:00,15.96,28.77
20/3/2024 04:00:00,15.96,28.85
20/3/2024 04:10:00,15.88,28.91
20/3/2024 04:20:00,15.89,28.69
20/3/2024 04:30:00,15.96,28.59
20/3/2024 04:40:00,15.95,28.59
20/3/2024 04:50:00,15.88,28.81
20/3/2024 05:00:00,15.81,28.55
20/3/2024 05:10:00,15.89,28.7
20/3/2024 05:20:00,15.81,28.67
20/3/2024 05:30:00,15.95,28.59
20/3/2024 05:40:00,15.88,28.59
20/3/2024 05:50:00,15.56,28.38
20/3/2024 06:00:00,15.6,28.31
20/3/2024 06:10:00,15.63,28.34
20/3/2024 06:20:00,15.88,28.21
20/3/2024 06:30:00,15.74,28.16
20/3/2024 06:40:00,15.62,28.15
20/3/2024 06:50:00,15.7,28.09
20/3/2024 07:00:00,15.63,28.15
20/3/2024 07:10:00,15.56,28.01
20/3/2024 07:20:00,15.63,27.98
20/3/2024 07:30:00,15.52,27.76
20/3/2024 07:40:00,15.63,27.97
20/3/2024 07:50:00,15.66,27.79
20/3/2024 08:00:00,15.59,27.83
20/3/2024 08:10:00,15.7,28.01
20/3/2024 08:20:00,15.48,27.62
20/3/2024 08:30:00,15.56,27
20/3/2024 08:40:00,15.63,26.9
20/3/2024 08:50:00,15.66,26.94
20/3/2024 09:00:00,15.52,27.26
20/3/2024 09:10:00,15.81,27.45
20/3/2024 09:20:00,15.8,27.76
20/3/2024 09:30:00,15.92,28.01
20/3/2024 09:40:00,15.99,28.01
20/3/2024 09:50:00,15.49,27.62
20/3/2024 10:00:00,15.35,27.35
20/3/2024 10:10:00,15.06,27.52
20/3/2024 10:20:00,15.27,28.21
20/3/2024 10:30:00,15.56,28.67
20/3/2024 10:40:00,15.59,28.67
20/3/2024 10:50:00,15.67,29.06
20/3/2024 11:00:00,15.63,28.71
20/3/2024 11:10:00,15.49,28.87
20/3/2024 11:20:00,15.6,29
20/3/2024 11:30:00,15.75,29.41
20/3/2024 11:40:00,16,29.83
20/3/2024 11:50:00,16.03,29.98
20/3/2024 12:00:00,16.18,30.34
20/3/2024 12:10:00,16.43,30.52
20/3/2024 12:20:00,16.58,30.45
20/3/2024 12:30:00,16.53,30.74
20/3/2024 12:40:00,16.58,31.13
20/3/2024 12:50:00,16.58,30.96
20/3/2024 13:00:00,16.58,31.24
20/3/2024 13:10:00,16.76,31.46
20/3/2024 13:20:00,16.59,31.42
20/3/2024 13:30:00,16.52,31.53
20/3/2024 13:40:00,16.66,31.71
20/3/2024 13:50:00,16.66,31.5
20/3/2024 14:00:00,16.91,31.79
20/3/2024 14:10:00,16.81,31.83
20/3/2024 14:20:00,16.88,32.07
20/3/2024 14:30:00,16.88,31.79
20/3/2024 14:40:00,16.83,31.97
20/3/2024 14:50:00,16.84,32.05
20/3/2024 15:00:00,16.85,32.02
20/3/2024 15:10:00,16.81,32.19
20/3/2024 15:20:00,16.89,32.2
20/3/2024 15:30:00,16.85,32.23
20/3/2024 15:40:00,16.85,32.12
20/3/2024 15:50:00,16.96,32.19
20/3/2024 16:00:00,17.03,32.23
20/3/2024 16:10:00,17.14,32.13
20/3/2024 16:20:00,16.96,32.3
20/3/2024 16:30:00,17.1,32.12
20/3/2024 16:40:00,17.06,30.8
20/3/2024 16:50:00,17.03,30.28
20/3/2024 17:00:00,16.92,29.95
20/3/2024 17:10:00,17.07,29.98
20/3/2024 17:20:00,17.07,30.31
20/3/2024 17:30:00,17.11,30.45
20/3/2024 17:40:00,17.11,30.63
20/3/2024 17:50:00,17.04,30.78
20/3/2024 18:00:00,17,30.74
20/3/2024 18:10:00,16.85,30.88
20/3/2024 18:20:00,16.78,30.34
20/3/2024 18:30:00,15.88,29.68
20/3/2024 18:40:00,14.98,29.32
20/3/2024 18:50:00,14.16,28.24
20/3/2024 19:00:00,13.33,27.02
20/3/2024 19:10:00,12.83,25.97
20/3/2024 19:20:00,12.72,25.43
20/3/2024 19:30:00,12.65,25.28
20/3/2024 19:40:00,12.97,24.84
20/3/2024 19:50:00,12.92,24.66
20/3/2024 20:00:00,12.85,24.55
20/3/2024 20:10:00,12.99,24.58
20/3/2024 20:20:00,12.74,24.5
20/3/2024 20:30:00,12.7,24.43
20/3/2024 20:40:00,12.7,24.35
20/3/2024 20:50:00,12.41,24.21
20/3/2024 21:00:00,12.41,24.2
20/3/2024 21:10:00,12.26,23.84
20/3/2024 21:20:00,12.01,23.74
20/3/2024 21:30:00,12.15,23.69
20/3/2024 21:40:00,11.72,23.76
20/3/2024 21:50:00,11.51,23.54
20/3/2024 22:00:00,11.39,23.44
20/3/2024 22:10:00,11.32,23.43
20/3/2024 22:20:00,11.32,23.43
20/3/2024 22:30:00,11.14,23.28
20/3/2024 22:40:00,11.28,23.27
20/3/2024 22:50:00,11.35,23.35
20/3/2024 23:00:00,11.28,23.21
20/3/2024 23:10:00,11.1,23.31
20/3/2024 23:20:00,11.17,23.01
20/3/2024 23:30:00,11.02,23.09
20/3/2024 23:40:00,10.85,23.2
20/3/2024 23:50:00,10.56,23.07
21/3/2024 00:00:00,10.67,23.09
21/3/2024 00:10:00,10.59,23.16
21/3/2024 00:20:00,10.56,23.08
21/3/2024 00:30:00,10.35,23.16
21/3/2024 00:40:00,10.37,23.19
21/3/2024 00:50:00,10.34,23.25
21/3/2024 01:00:00,10.27,23.26
21/3/2024 01:10:00,10.2,23.37
21/3/2024 01:20:00,10.16,23.12
21/3/2024 01:30:00,10.16,23.27
21/3/2024 01:40:00,10.05,23.26
21/3/2024 01:50:00,10.05,23.26
21/3/2024 02:00:00,10.05,23.18
21/3/2024 02:10:00,9.94,23.25
21/3/2024 02:20:00,9.73,22.97
21/3/2024 02:30:00,9.69,23
21/3/2024 02:40:00,9.87,23
21/3/2024 02:50:00,9.9,22.75
21/3/2024 03:00:00,9.76,22.64
21/3/2024 03:10:00,9.83,22.45
21/3/2024 03:20:00,9.69,22.24
21/3/2024 03:30:00,9.51,22.42
21/3/2024 03:40:00,9.36,22.28
21/3/2024 03:50:00,9.22,22.06
21/3/2024 04:00:00,9.26,21.99
21/3/2024 04:10:00,9,22.06
21/3/2024 04:20:00,8.97,21.66
21/3/2024 04:30:00,8.79,21.52
21/3/2024 04:40:00,8.61,21.66
21/3/2024 04:50:00,8.28,21.4
21/3/2024 05:00:00,8.1,21.4
21/3/2024 05:10:00,7.81,21.37
21/3/2024 05:20:00,8.17,21.19
21/3/2024 05:30:00,8.1,20.93
21/3/2024 05:40:00,7.81,20.93
21/3/2024 05:50:00,7.57,20.64
21/3/2024 06:00:00,7.07,20.68
21/3/2024 06:10:00,6.95,20.39
21/3/2024 06:20:00,6.84,20.32
21/3/2024 06:30:00,6.45,19.85
21/3/2024 06:40:00,6.45,19.84
21/3/2024 06:50:00,6.34,19.7
21/3/2024 07:00:00,6.2,19.56
